patent_id	inventor_id
3927811	3927811-1
3927817	3920175-2
3927817	3927817-2
3927821	3927821-1
3927832	3927832-1
3927832	3927832-2
3927841	3927841-1
3927843	3927456-1
3927845	3927845-1
3927849	3927849-1
3927849	3927849-2
3927850	3927850-1
3927879	3927879-1
3927879	3864607-1
3927883	3927883-1
3927883	3927883-2
3927895	3927895-1
3927895	3927895-2
3927897	3927897-1
3927897	3927897-2
3927903	3927903-1
3927905	3927905-1
3927913	3927913-1
3927925	3927925-1
3927933	3874774-1
3927942	3927942-1
3927950	3927950-1
3927950	3927950-2
3927954	3927954-1
3927957	3927957-1
3927957	3927957-2
3927957	3927957-3
3927959	3927959-1
3927959	3927959-2
3927962	3927962-1
3927962	3867095-1
3927962	3927962-3
3927965	3927965-1
3927969	3867095-1
3927969	3867095-2
3927975	3927975-1
3927976	3878932-1
3927976	3927976-2
3927997	3864346-2
3927997	3888043-2
3927998	3864346-2
3927998	3888043-2
3927998	3917569-2
3927998	3917569-1
3927999	3864346-2
3927999	3888043-2
3928000	3864346-2
3928000	3917569-1
3928000	3888043-2
3928000	3917569-2
3928001	3917569-2
3928001	3917569-1
3928001	3864346-2
3928001	3888043-2
3928008	3928008-1
3928009	3908856-1
3928023	3928023-1
3928026	3928026-1
3928026	3928026-2
3928026	3928026-3
3928027	3928027-1
3928028	3928028-1
3928046	3896664-1
3928070	3892590-1
3928076	3928076-1
3928076	3928076-2
3928081	3895392-2
3928081	3895392-3
3928093	3928093-1
3928093	3928093-2
3928093	3928093-3
3928093	3928093-4
3928094	3928094-1
3928108	3919012-3
3928108	3928108-2
3928113	3896014-1
3928137	3876502-2
3928137	3876502-1
3928140	3928140-1
3928140	3928140-2
3928140	3928140-3
3928140	3928140-4
3928142	3928142-1
3928150	3928150-1
3928150	3876517-3
3928150	3928150-3
3928150	3884791-2
3928150	3880646-1
3928165	3928165-1
3928186	3928186-1
3928192	3882018-1
3928192	3873602-2
3928210	3928210-1
3928222	3928222-1
3928226	3928226-1
3928226	3928226-2
3928226	3928226-3
3928232	3894115-2
3928233	3860533-1
3928234	3861884-1
3928234	3876456-2
3928236	3928236-1
3928236	3878166-2
3928252	3928252-1
3928252	3928252-2
3928252	3928252-3
3928257	3910879-2
3928257	3928257-2
3928258	3928258-1
3928259	3865763-1
3928261	3928261-1
3928266	3897378-2
3928266	3897378-1
3928266	3897378-3
3928270	3928270-1
3928293	3876814-2
3928318	3878166-3
3928318	3928318-2
3928319	3928319-1
3928319	3872084-2
3928319	3910885-1
3928324	3891627-1
3928365	3862203-2
3928365	3928365-2
3928365	3928365-3
3928389	3879282-1
3928389	3872178-1
3928389	3870764-1
3928391	3883513-3
3928391	3859328-1
3928391	3883513-1
3928407	3881001-1
3928407	3867543-1
3928413	3860629-2
3928413	3860629-1
3928428	3873590-3
3928428	3867317-2
3928434	3928434-1
3928436	3896169-2
3928436	3879455-1
3928450	3859353-1
3928450	3864309-1
3928450	3928450-3
3928491	3928491-1
3928498	3880954-3
3928498	3928498-2
3928505	3928505-1
3928505	3928505-2
3928507	3906061-1
3928517	3928517-1
3928517	3928517-2
3928517	3876738-2
3928524	3915916-1
3928530	3928530-1
3928530	3928530-2
3928545	3927188-2
3928545	3860705-1
3928545	3860705-3
3928549	3928549-1
3928551	3928551-1
3928552	3928552-1
3928552	3928552-2
3928552	3875299-1
3928578	3928578-1
3928578	3928578-2
3928600	3881001-1
3928607	3928607-1
3928607	3928607-2
3928616	3862229-1
3928617	3876791-3
3928617	3876791-2
3928617	3862327-3
3928617	3862327-2
3928622	3917844-1
3928623	3862229-1
3928627	3928627-1
3928627	3922736-1
3928630	3928630-1
3928632	3928632-1
3928632	3928632-2
3928633	3928633-1
3928633	3928633-2
3928637	3928637-1
3928637	3928637-2
3928637	3928637-3
3928640	3928640-1
3928654	3928654-1
3928660	3928660-1
3928660	3928660-2
3928661	3928661-1
3928661	3894983-1
3928671	3928671-1
3928671	3928671-2
3928672	3928672-1
3928672	3928672-2
3928672	3928672-3
3928672	3928672-4
3928672	3928672-5
3928675	3928675-1
3928690	3928690-1
3928690	3928690-2
3928691	3928691-1
3928692	3928692-1
3928708	3916060-2
3928708	3928708-2
3928708	3928708-3
3928716	3928716-1
3928732	3928732-1
3928732	3928732-2
3928767	3928767-1
3928769	3928769-1
3928807	3928807-1
3928809	3928809-1
3928809	3928809-2
3928812	3892963-1
3928815	3928815-1
3928816	3928816-1
3928816	3928816-2
3928817	3928817-1
3928819	3928819-1
3928821	3928821-1
3928821	3886482-1
3928842	3928842-1
3928842	3928842-2
3928843	3928843-1
3928843	3928843-2
3928845	3918039-1
3928847	3911489-1
3928849	3928849-1
3928853	3928853-1
3928863	3928863-1
3928863	3928863-2
3928868	3864732-1
3928868	3864732-2
3928871	3928871-1
3928874	3928874-1
3928876	3928876-1
3928882	3928882-1
3928887	3919736-1
3928887	3919736-2
3928888	3928888-1
3928903	3928903-1
3928903	3928903-2
3928904	3883129-1
3928906	3928906-1
3928906	3928906-2
3928906	3928906-3
3928913	3928913-1
3928924	3919786-1
3928928	3928928-1
3928931	3928931-1
3928932	3928932-1
3928934	3874112-1
3928934	3874112-3
3928936	3928936-1
3928942	3904023-2
3928942	3904023-1
3928946	3928946-1
3928974	3928974-1
3928991	3928991-1
3928991	3928991-2
3929001	3929001-1
3929001	3929001-2
3929001	3905110-1
3929003	3929003-1
3929005	3929005-1
3929005	3916990-2
3929020	3929020-1
3929025	3929025-1
3929035	3887414-1
3929048	3929048-1
3929053	3884108-1
3929072	3929072-1
3929074	3889463-1
3929076	3929076-1
3929076	3929076-2
3929080	3929080-1
3929084	3929084-1
3929086	3929086-1
3929116	3929116-1
3929120	3929120-1
3929123	3882849-1
3929124	3903871-1
3929124	3929124-2
3929125	3929125-1
3929125	3929125-2
3929126	3929126-1
3929140	3929140-1
3929143	3929143-1
3929145	3929145-1
3929149	3929149-1
3929154	3893711-1
3929174	3929174-1
3929187	3929187-1
3929197	3929197-1
3929197	3929197-2
3929204	3929204-1
3929208	3929208-1
3929209	3882971-1
3929214	3929214-1
3929222	3929222-1
3929222	3929222-2
3929225	3861538-1
3929225	3929225-2
3929233	3929233-1
3929247	3929247-1
3929248	3929248-1
3929250	3877470-1
3929250	3877470-2
3929250	3929250-3
3929258	3874597-2
3929261	3929261-1
3929266	3929266-1
3929269	3929269-1
3929270	3929270-1
3929273	3892346-3
3929294	3893633-1
3929310	3929310-1
3929312	3929312-1
3929313	3918366-1
3929325	3929325-1
3929325	3929325-2
3929327	3909593-1
3929328	3875480-1
3929328	3929328-2
3929328	3929328-3
3929328	3929328-4
3929330	3929330-1
3929332	3929332-1
3929344	3929344-1
3929349	3929349-1
3929354	3929354-1
3929358	3929358-1
3929360	3929360-1
3929362	3929362-1
3929366	3929366-1
3929370	3929370-1
3929373	3929373-1
3929374	3929374-1
3929374	3926473-1
3929386	3907350-2
3929388	3929388-1
3929388	3929388-2
3929393	3915442-1
3929393	3915442-2
3929396	3904731-2
3929396	3904731-1
3929402	3929349-1
3929413	3909203-1
3929413	3929413-2
3929413	3909203-3
3929418	3929418-1
3929419	3929419-1
3929420	3929420-1
3929429	3884648-1
3929430	3929430-1
3929433	3929433-1
3929438	3874184-2
3929438	3929438-2
3929476	3858641-1
3929476	3858641-2
3929493	3905110-1
3929493	3905110-2
3929505	3929505-1
3929505	3887858-1
3929511	3929511-1
3929513	3859084-1
3929514	3929514-1
3929514	3929514-2
3929514	3929514-3
3929516	3880678-1
3929516	3867799-1
3929516	3929516-3
3929533	3929533-1
3929541	3929541-1
3929541	3929541-2
3929548	3888127-1
3929549	3929549-1
3929551	3929551-1
3929552	3929552-1
3929552	3929552-2
3929552	3929552-3
3929558	3929558-1
3929564	3894679-1
3929566	3929566-1
3929570	3929570-1
3929570	3929570-2
3929570	3863995-1
3929580	3929580-1
3929580	3867258-1
3929583	3929583-1
3929583	3929583-2
3929594	3865700-1
3929599	3914327-2
3929599	3897506-3
3929603	3887194-1
3929623	3929623-1
3929628	3929628-1
3929628	3929628-2
3929628	3929628-3
3929628	3929628-4
3929633	3929633-1
3929633	3929633-2
3929642	3929642-1
3929642	3929642-2
3929643	3929643-1
3929643	3929643-2
3929644	3929644-1
3929650	3907691-2
3929650	3907691-1
3929654	3929654-1
3929654	3929654-2
3929654	3929654-3
3929664	3896664-1
3929672	3867277-1
3929689	3922249-1
3929689	3929689-2
3929708	3879445-2
3929708	3929708-2
3929721	3915916-1
3929723	3929723-1
3929723	3929723-2
3929732	3899467-2
3929733	3864345-2
3929733	3929733-2
3929751	3929751-1
3929803	3867391-1
3929818	3859328-1
3929818	3883513-3
3929818	3883513-1
3929821	3859309-1
3929821	3865883-2
3929821	3880874-1
3929822	3859309-1
3929822	3865883-2
3929822	3880874-1
3929823	3865883-2
3929823	3859309-1
3929823	3880874-1
3929824	3859309-1
3929824	3880874-1
3929824	3865883-2
3929860	3880928-1
3929894	3929894-1
3929894	3929894-2
3929894	3929894-3
3929896	3903176-1
3929917	3884975-1
3929917	3884975-2
3929917	3929917-3
3929918	3929918-1
3929918	3925539-2
3929918	3929918-3
3929924	3864423-1
3929925	3864423-1
3929928	3925319-1
3929928	3929928-2
3929956	3929956-1
3929956	3907960-1
3929969	3878214-2
3929972	3929972-1
3929984	3876816-1
3929989	3929989-1
3930001	3884962-1
3930002	3894150-1
3930037	3864501-2
3930037	3864501-3
3930037	3864501-1
3930038	3864501-3
3930038	3864501-2
3930038	3864501-1
3930040	3930040-1
3930047	3930047-1
3930047	3930047-2
3930049	3930049-1
3930050	3930050-1
3930056	3930056-1
3930056	3930056-2
3930056	3930056-3
3930078	3884873-1
3930083	3930083-1
3930084	3930084-1
3930085	3930085-1
3930091	3881522-2
3930091	3881522-1
3930097	3930097-1
3930097	3864345-2
3930097	3929733-2
3930104	3909486-1
3930104	3859247-1
3930111	3930111-1
3930114	3930114-1
3930116	3930116-1
3930120	3862360-3
3930120	3930120-2
3930120	3930120-3
3930123	3873980-1
3930127	3895310-1
3930127	3930127-2
3930143	3925751-1
3930145	3881166-3
3930145	3881166-1
3930145	3930145-3
3930145	3883725-2
3930148	3930148-1
3930150	3915442-1
3930156	3920991-2
3930163	3930163-1
3930163	3930163-2
3930167	3930167-1
3930170	3930170-1
3930170	3930170-2
3930171	3930171-1
3930172	3886001-1
3930175	3930175-1
3930181	3930181-1
3930187	3882363-1
3930217	3930217-1
3930221	3930221-1
3930225	3930225-1
3930229	3906444-1
3930229	3906444-2
3930241	3930241-1
3930241	3915698-3
3930241	3930241-3
3930243	3930243-1
3930243	3930243-2
3930244	3860965-1
3930250	3930250-1
3930250	3930250-2
3930255	3920974-1
3930265	3930265-1
3930274	3930274-1
3930277	3930277-1
3930280	3861810-1
3930284	3930284-1
3930286	3930286-1
3930290	3930290-1
3930295	3874072-1
3930311	3881252-1
3930321	3866350-2
3930321	3866350-1
3930325	3930325-1
3930325	3919793-2
3930331	3930331-1
3930333	3930333-1
3930334	3930334-1
3930355	3930355-1
3930359	3899872-1
3930359	3899872-2
3930370	3930370-1
3930370	3872664-1
3930372	3930372-1
3930377	3863463-1
3930381	3930381-1
3930381	3930381-2
3930388	3930388-1
3930396	3930396-1
3930399	3869614-1
3930401	3930401-1
3930404	3930404-1
3930407	3896664-1
3930409	3930409-1
3930409	3930409-2
3930415	3930415-1
3930421	3930421-1
3930428	3930428-1
3930434	3930434-1
3930448	3862052-3
3930448	3862052-1
3930448	3898048-2
3930450	3930450-1
3930457	3930457-1
3930457	3930457-2
3930457	3930457-3
3930462	3930462-1
3930473	3930473-1
3930486	3930486-1
3930490	3930490-1
3930490	3930490-2
3930491	3930491-1
3930506	3930506-1
3930511	3930511-1
3930521	3881519-1
3930524	3930524-1
3930532	3930532-1
3930540	3858649-2
3930540	3858649-1
3930548	3930548-1
3930553	3930553-1
3930553	3902765-2
3930553	3930553-3
3930561	3892288-2
3930562	3930562-1
3930569	3904015-2
3930573	3930573-1
3930587	3930587-1
3930603	3897944-1
3930605	3930605-1
3930605	3930605-2
3930606	3930606-1
3930616	3930616-1
3930617	3930617-1
3930622	3889898-1
3930622	3862726-1
3930625	3930625-1
3930627	3895162-1
3930630	3930277-1
3930640	3930640-1
3930645	3930645-1
3930654	3930654-1
3930656	3930656-1
3930666	3930666-1
3930666	3862866-2
3930668	3930668-1
3930668	3930668-2
3930669	3930669-1
3930669	3930669-2
3930669	3930669-3
3930669	3930669-4
3930679	3871487-1
3930679	3930679-2
3930684	3930684-1
3930684	3930684-2
3930684	3930684-3
3930688	3886541-2
3930688	3930688-2
3930688	3930688-3
3930689	3930689-1
3930692	3930692-1
3930692	3930692-2
3930693	3884406-1
3930708	3930708-1
3930708	3930708-2
3930721	3880506-1
3930723	3930723-1
3930727	3930727-1
3930740	3887293-1
3930750	3930750-1
3930754	3881656-2
3930754	3930754-2
3930755	3930755-1
3930755	3930755-2
3930756	3920356-1
3930757	3930757-1
3930766	3862814-1
3930771	3879517-1
3930773	3930773-1
3930787	3872022-2
3930787	3930787-2
3930792	3920384-1
3930792	3930792-2
3930792	3930792-3
3930808	3889343-1
3930808	3865180-1
3930809	3930809-1
3930818	3930818-1
3930835	3927118-1
3930836	3880642-1
3930839	3880642-1
3930846	3930846-1
3930846	3930846-2
3930859	3888675-1
3930880	3867271-1
3930891	3930891-1
3930891	3930891-2
3930892	3886968-1
3930892	3930891-2
3930894	3880678-1
3930894	3867799-1
3930894	3882712-2
3930895	3930895-1
3930895	3930895-2
3930901	3930901-1
3930904	3930904-1
3930904	3930904-2
3930904	3930904-3
3930911	3930911-1
3930927	3930927-1
3930927	3930927-2
3930937	3930937-1
3930957	3919051-1
3930957	3930957-2
3930959	3930959-1
3930984	3919072-1
3930988	3879282-1
3930994	3930994-1
3930994	3904023-1
3930995	3904023-2
3930995	3904023-1
3930996	3930996-1
3930996	3930996-2
3930999	3930999-1
3931011	3931011-1
3931011	3931011-2
3931012	3894812-1
3931016	3931016-1
3931019	3876411-1
3931032	3931032-1
3931035	3931035-1
3931040	3931040-1
3931045	3931045-1
3931049	3876456-2
3931049	3861884-1
3931066	3890255-2
3931066	3931066-2
3931071	3896161-1
3931071	3896161-2
3931071	3931071-3
3931072	3931072-1
3931075	3931071-3
3931075	3896161-2
3931075	3896161-1
3931078	3907753-1
3931078	3900691-2
3931089	3931089-1
3931107	3931107-1
3931109	3931109-1
3931110	3880694-3
3931110	3931110-2
3931110	3880694-2
3931118	3907753-2
3931126	3860566-1
3931132	3931132-1
3931132	3931132-2
3931147	3931147-1
3931147	3931147-2
3931174	3891698-1
3931190	3931190-1
3931200	3931200-1
3931201	3931201-1
3931236	3920722-1
3931236	3899537-1
3931238	3860451-1
3931265	3897470-1
3931313	3859332-1
3931329	3870682-3
3931329	3870682-2
3931329	3870682-1
3931332	3894115-2
3931335	3882095-2
3931335	3931335-2
3931354	3931354-1
3931354	3904584-1
3931358	3862999-1
3931363	3928365-3
3931363	3931360-1
3931364	3931360-1
3931364	3928365-3
3931365	3931360-1
3931365	3928365-3
3931366	3931360-1
3931366	3931366-2
3931367	3931360-1
3931367	3931366-2
3931370	3897334-1
3931373	3871803-1
3931412	3931412-1
3931412	3931412-2
3931412	3867543-1
3931415	3931415-1
3931415	3931415-2
3931419	3877970-2
3931421	3865794-1
3931421	3928675-1
3931424	3931424-1
3931424	3931424-2
3931435	3916036-3
3931435	3898350-1
3931435	3916036-1
3931439	3864157-1
3931439	3864157-2
3931445	3931445-1
3931472	3931472-1
3931472	3931472-2
3931473	3931473-1
3931481	3898392-1
3931488	3931488-1
3931493	3863178-1
3931498	3931498-1
3931504	3931504-1
3931506	3931506-1
3931506	3931506-2
3931509	3925653-1
3931513	3931513-1
3931517	3925664-1
3931517	3925664-2
3931519	3925664-1
3931519	3925664-2
3931521	3931521-1
3931528	3931528-1
3931528	3885861-2
3931531	3931531-1
3931531	3931531-2
3931549	3864823-1
3931549	3931549-2
3931560	3881116-1
3931564	3931564-1
3931568	3931568-1
3931568	3882431-3
3931569	3878454-1
3931575	3916412-1
3931580	3931580-1
3931584	3906347-1
3931584	3906347-2
3931587	3931587-1
3931587	3858304-1
3931592	3872407-1
3931593	3931593-1
3931598	3864647-1
3931611	3931611-1
3931611	3931611-2
3931612	3931612-1
3931612	3931612-2
3931615	3931615-1
3931615	3931615-2
3931615	3931615-3
3931617	3920482-1
3931618	3931618-1
3931619	3931619-1
3931619	3931619-2
3931637	3864723-1
3931638	3931638-1
3931638	3931638-2
3931641	3931641-1
3931644	3931644-1
3931650	3931650-1
3931651	3931651-1
3931653	3931653-1
3931661	3872869-1
3931661	3870773-1
3931663	3931663-1
3931663	3931663-2
3931672	3931672-1
3931674	3866067-1
3931675	3931675-1
3931675	3911572-4
3931675	3911572-3
3931675	3911572-1
3931676	3931676-1
3931677	3931677-1
3931679	3931679-1
3931689	3931689-1
3931694	3931694-1
3931697	3925941-1
3931708	3896615-2
3931712	3868822-1
3931733	3896664-1
3931738	3871233-2
3931738	3871233-1
3931740	3931740-1
3931749	3858464-1
3931753	3931753-1
3931756	3931756-1
3931770	3868804-1
3931771	3869992-1
3931785	3931785-1
3931785	3931785-2
3931787	3885769-1
3931787	3908747-1
3931801	3931801-1
3931801	3931801-2
3931811	3930473-1
3931821	3864055-2
3931821	3864055-1
3931828	3931828-1
3931831	3931831-1
3931835	3876403-1
3931839	3931839-1
3931840	3931840-1
3931847	3895672-1
3931857	3931857-1
3931857	3931857-2
3931868	3931868-1
3931881	3881972-1
3931881	3931881-2
3931892	3931892-1
3931892	3931892-2
3931892	3931892-3
3931895	3931895-1
3931901	3931901-1
3931908	3931908-1
3931911	3863463-2
3931919	3931919-1
3931919	3866913-1
3931931	3931931-1
3931935	3923135-1
3931936	3931936-1
3931936	3860027-1
3931940	3931940-1
3931940	3931940-2
3931940	3931940-3
3931940	3931940-4
3931940	3931940-5
3931943	3931943-1
3931943	3931943-2
3931948	3931948-1
3931950	3931950-1
3931952	3884444-1
3931954	3931954-1
3931969	3931969-1
3931974	3866350-2
3931974	3866350-1
3931984	3931984-1
3931986	3880310-1
3931990	3931990-1
3931999	3860027-3
3932003	3895538-1
3932008	3897616-1
3932008	3871722-1
3932021	3870315-1
3932021	3932021-2
3932028	3932028-1
3932054	3932054-1
3932055	3858323-1
3932056	3932056-1
3932058	3924960-3
3932058	3932058-2
3932059	3932059-1
3932084	3873660-1
3932094	3932094-1
3932094	3932094-2
3932094	3932094-3
3932094	3923443-1
3932096	3932096-1
3932101	3932101-1
3932101	3932101-2
3932104	3932104-1
3932105	3932105-1
3932109	3932109-1
3932109	3932109-2
3932124	3876589-1
3932124	3869385-2
3932125	3869385-2
3932125	3876589-1
3932136	3859859-1
3932148	3932148-1
3932153	3932153-1
3932166	3932166-1
3932166	3932166-2
3932170	3932170-1
3932197	3932197-1
3932197	3909206-1
3932202	3879234-1
3932202	3932202-2
3932202	3879234-2
3932203	3879234-3
3932203	3879234-1
3932203	3879234-2
3932213	3930937-1
3932213	3932213-2
3932218	3878045-1
3932218	3923782-2
3932218	3878045-2
3932227	3932227-1
3932240	3904715-2
3932240	3932240-2
3932240	3932240-3
3932240	3932240-4
3932240	3904715-4
3932242	3932242-1
3932242	3932242-2
3932243	3932243-1
3932243	3932243-2
3932244	3932244-1
3932261	3932261-1
3932261	3898149-2
3932262	3932262-1
3932262	3858435-1
3932265	3867271-1
3932272	3921518-1
3932272	3922539-1
3932276	3932276-1
3932276	3932276-2
3932276	3932276-3
3932281	3921654-1
3932289	3907691-2
3932289	3907691-1
3932293	3865627-1
3932294	3907697-1
3932296	3932296-1
3932312	3932312-1
3932317	3878117-2
3932325	3883653-1
3932325	3873605-1
3932327	3860566-1
3932338	3929723-1
3932338	3929723-2
3932352	3929723-1
3932352	3929723-2
3932353	3932353-1
3932353	3883375-2
3932370	3932370-1
3932370	3932370-2
3932372	3932372-1
3932372	3932372-2
3932389	3883513-1
3932389	3859328-1
3932389	3932389-3
3932389	3932389-4
3932389	3932389-5
3932401	3873319-1
3932401	3932401-2
3932402	3878255-1
3932457	3886196-1
3932468	3932468-1
3932469	3932469-1
3932469	3932469-2
3932474	3884975-1
3932474	3932474-2
3932488	3932488-1
3932508	3932508-1
3932525	3875236-2
3932525	3875236-3
3932525	3875236-1
3932526	3927103-1
3932537	3932537-1
3932537	3932537-2
3932537	3881940-1
3932552	3860451-1
3932559	3932559-1
3932559	3862883-1
3932565	3882199-1
3932569	3893598-1
3932572	3932572-1
3932572	3932572-2
3932580	3932580-1
3932580	3932580-2
3932587	3899322-2
3932587	3932587-2
3932587	3932587-3
3932597	3932597-1
3932608	3932608-1
3932608	3932608-2
3932617	3932617-1
3932617	3932617-2
3932622	3932622-1
3932622	3865955-1
3932622	3932622-3
3932633	3932633-1
3932633	3879531-2
3932634	3932634-1
3932635	3932635-1
3932640	3867391-1
3932643	3932643-1
3932647	3867391-1
3932648	3867391-1
3932653	3932653-1
3932656	3932656-1
3932656	3932656-2
3932656	3888975-1
3932660	3867449-1
3932672	3932672-1
3932672	3932672-2
3932673	3932673-1
3932699	3932699-1
3932709	3932709-1
3932709	3932709-2
3932728	3895212-2
3932730	3872789-1
3932732	3932732-1
3932732	3932732-2
3932738	3932738-1
3932738	3932738-2
3932738	3932738-3
3932738	3925607-1
3932747	3932747-1
3932749	3932749-1
3932752	3918920-1
3932752	3932752-2
3932754	3932754-1
3932754	3932754-2
3932763	3925879-1
3932790	3932790-1
3932792	3859547-1
3932801	3876924-1
3932802	3932802-1
3932815	3932815-1
3932815	3932815-2
3932831	3932831-1
3932831	3895600-1
3932835	3868623-1
3932846	3921142-1
3932846	3932846-2
3932846	3932846-3
3932848	3932848-1
3932858	3932858-1
3932858	3932858-2
3932862	3932862-1
3932866	3932866-1
3932882	3932882-1
3932888	3932888-1
3932888	3931638-2
3932888	3931638-1
3932895	3931644-1
3932902	3932902-1
3932906	3932906-1
